,barrio,price_usd_per_m2,surface_total_clean,rooms_clean,precios_nuevos,precios_aprox_usd_clean,amenities,estacionamiento,sum,pileta,parrilla,gimnasio,lavadero,solarium,quincho,baulera,terraza,expenses,floor_clean
106963,Palermo,,170.0,3.0,,,True,True,True,True,True,False,False,False,False,True,True,,100.0
106965,Flores,,,3.0,123000.0,123000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
106969,Palermo,,62.0,2.0,,,True,True,True,True,True,False,False,False,False,True,True,,100.0
106970,Villa Crespo,2000.0,69.0,,138000.0,138000.0,True,False,False,False,False,False,False,False,False,False,True,1800.0,100.0
106971,Puerto Madero,4761.904761904762,42.0,,200000.0,200000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
106977,Puerto Madero,4621.621621621622,37.0,,171000.0,171000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
106978,,,250.0,,450000.0,450000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
106984,Puerto Madero,4473.684210526316,57.0,,255000.0,255000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
106985,,,,3.0,117000.0,117000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
106993,,,,3.0,120000.0,120000.0,False,False,False,False,False,False,False,False,False,False,False,2400.0,100.0
107008,Flores,,,2.0,80500.0,80500.0,True,False,True,False,True,False,True,True,False,False,False,1300.0,100.0
107012,Congreso,1769.2307692307693,130.0,3.0,230000.0,230000.0,True,False,False,False,False,False,False,False,False,False,True,1000.0,100.0
107013,Villa Crespo,,,3.0,162000.0,162000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107014,Barrio Norte,4545.454545454545,55.0,,250000.0,250000.0,False,False,False,False,False,False,False,False,False,False,False,2000.0,100.0
107019,Villa Crespo,,,3.0,105000.0,105000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107024,Recoleta,2622.222222222222,45.0,,118000.0,118000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107027,Villa Crespo,,,3.0,82000.0,82000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107032,Caballito,,,2.0,110000.0,110000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107035,Caballito,,,1.0,77500.0,77500.0,False,False,False,False,False,True,False,False,False,False,False,850.0,100.0
107039,Flores,,,,230000.0,230000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107041,Palermo,4972.727272727273,88.0,3.0,437600.0,437600.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107046,Palermo,4801.5625,64.0,2.0,307300.0,307300.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107048,Palermo,4693.457943925234,107.0,3.0,502200.0,502200.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107049,Palermo,3576.9230769230767,104.0,3.0,372000.0,372000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107050,Palermo,4753.846153846154,195.0,,927000.0,927000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107051,Flores,,,,130000.0,130000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107055,Palermo,4329.268292682928,82.0,3.0,355000.0,355000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107057,Palermo,44900.0,10.0,,449000.0,449000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107059,Palermo,43640.0,10.0,,436400.0,436400.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107060,Palermo,3661.184210526316,152.0,,556500.0,556500.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107061,Palermo,4665.775401069519,187.0,,872500.0,872500.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107062,Palermo,4547.593582887701,187.0,,850400.0,850400.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107063,Palermo,4977.37556561086,221.0,,1100000.0,1100000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107064,Palermo,5047.169811320755,212.0,,1070000.0,1070000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107067,Palermo,4310.0,60.0,,258600.0,258600.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
107087,Monserrat,4519.23076923077,52.0,3.0,235000.0,235000.0,True,False,True,True,False,True,False,True,False,False,True,,100.0
107127,Belgrano,2903.225806451613,62.0,4.0,180000.0,180000.0,True,False,False,False,False,False,True,False,False,False,False,800.0,100.0
107141,Palermo,2800.0,100.0,3.0,280000.0,280000.0,True,True,True,True,True,True,True,False,False,True,True,,100.0
107150,Palermo,1934.782608695652,230.0,4.0,445000.0,445000.0,True,True,False,False,False,False,False,False,False,False,True,,100.0
107156,Palermo,2666.6666666666665,45.0,2.0,120000.0,120000.0,True,False,False,False,False,False,True,False,False,False,False,1000.0,100.0
107171,Balvanera,,34.0,2.0,,,False,False,False,False,False,False,False,False,False,False,False,2200.0,100.0
107269,Palermo,5208.4745762711855,59.0,2.0,307300.0,307300.0,True,True,True,True,True,True,False,False,False,True,True,,100.0
107270,Palermo,4305.084745762712,59.0,2.0,254000.0,254000.0,True,True,True,True,True,True,False,False,False,True,True,,100.0
107289,Villa Crespo,1988.636363636364,88.0,,175000.0,175000.0,False,False,False,False,False,False,False,False,False,False,True,400.0,100.0
107338,Palermo,3398.0582524271845,103.0,,350000.0,350000.0,True,True,False,True,True,False,False,True,False,False,True,1500.0,100.0
107345,Belgrano,20833.33333333333,42.0,,875000.0,875000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
107497,Palermo,8690.47619047619,42.0,,365000.0,365000.0,True,False,False,False,True,False,True,False,False,False,True,,100.0
107615,Villa Devoto,2227.2727272727275,220.0,,490000.0,490000.0,True,True,True,False,False,False,True,False,False,True,True,3500.0,100.0
107625,Palermo,2814.8148148148152,27.0,1.0,76000.0,76000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
107626,Belgrano,2764.705882352941,34.0,1.0,94000.0,94000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
107634,Villa Crespo,2460.5263157894738,76.0,2.0,187000.0,187000.0,True,True,False,False,True,False,False,False,False,False,True,2500.0,100.0
107644,Villa Crespo,2460.5263157894738,76.0,2.0,187000.0,187000.0,True,True,False,False,True,False,False,False,False,False,True,2500.0,100.0
107648,Villa Crespo,2460.5263157894738,76.0,2.0,187000.0,187000.0,True,True,False,False,True,False,False,False,False,False,True,2500.0,100.0
107652,Palermo,3028.8461538461543,104.0,3.0,315000.0,315000.0,True,False,False,True,False,False,True,False,False,False,True,,100.0
107657,Palermo,2907.4074074074074,54.0,2.0,157000.0,157000.0,False,False,False,False,False,False,False,False,False,False,False,300.0,100.0
107664,Palermo,2811.475409836065,122.0,,343000.0,343000.0,True,True,False,True,False,False,True,False,False,False,True,,100.0
107670,Palermo,2811.475409836065,122.0,,343000.0,343000.0,True,True,False,True,False,False,True,False,False,False,True,,100.0
107674,Recoleta,2857.142857142857,42.0,1.0,120000.0,120000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
107680,Villa Crespo,2327.327327327327,333.0,6.0,775000.0,775000.0,True,False,False,True,True,False,True,False,True,False,True,,100.0
107689,Palermo,2912.087912087912,91.0,3.0,265000.0,265000.0,False,True,False,False,False,False,False,False,False,False,True,5500.0,100.0
107692,Palermo,,38.0,1.0,,,True,True,True,True,True,False,False,False,False,False,True,,100.0
107698,Palermo,,88.0,4.0,,,True,True,True,True,True,False,True,False,False,False,True,,100.0
108024,Las Canitas,2278.4810126582283,158.0,,360000.0,360000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
108025,Palermo,,156.0,,,,True,True,False,False,False,False,True,False,False,True,False,,100.0
108026,Puerto Madero,3735.632183908046,174.0,5.0,650000.0,650000.0,True,True,False,False,True,False,True,False,False,True,False,400.0,100.0
108064,Villa Crespo,3542.6470588235293,68.0,3.0,240900.0,240900.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108071,Villa Crespo,,,1.0,103000.0,103000.0,False,False,False,False,False,False,False,False,False,False,False,2000.0,100.0
108072,Villa Crespo,,,2.0,141000.0,141000.0,False,False,False,False,False,False,False,False,False,False,False,3000.0,100.0
108084,Parque Patricios,,,3.0,122000.0,122000.0,True,True,False,False,False,False,True,False,False,False,False,4104.0,100.0
108088,Barrio Norte,3162.7906976744184,43.0,,136000.0,136000.0,False,False,False,False,False,False,False,False,False,False,False,520.0,100.0
108104,Belgrano,1351.851851851852,54.0,1.0,73000.0,73000.0,True,False,False,False,False,False,False,False,False,False,True,250.0,100.0
108122,Palermo,,,1.0,65000.0,65000.0,False,False,False,False,False,False,False,False,False,False,False,1030.0,100.0
108124,Palermo,2048.6111111111118,144.0,,295000.0,295000.0,True,True,False,False,True,False,True,False,False,False,True,,100.0
108132,Villa Ortuzar,,,,78000.0,78000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108133,Belgrano,2543.859649122807,57.0,3.0,145000.0,145000.0,True,True,False,False,False,False,True,False,False,False,False,1400.0,100.0
108134,Villa Ortuzar,2294.1176470588234,34.0,,78000.0,78000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108135,Villa Ortuzar,,33.0,,79000.0,79000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108136,Villa Ortuzar,2227.2727272727275,44.0,,98000.0,98000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108139,Villa Ortuzar,2272.7272727272725,33.0,,75000.0,75000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108140,Villa Ortuzar,2272.7272727272725,33.0,,75000.0,75000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108141,Villa Ortuzar,2303.030303030303,33.0,,76000.0,76000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108142,Villa Ortuzar,7636.363636363636,11.0,,84000.0,84000.0,False,True,False,False,False,False,True,False,False,False,False,,100.0
108143,Palermo,9045.454545454546,11.0,,99500.0,99500.0,True,False,True,False,True,False,True,True,False,False,False,,100.0
108144,Palermo,2121.951219512195,41.0,,87000.0,87000.0,True,False,True,False,True,False,True,True,False,False,False,,100.0
108145,Palermo,115.99113636363636,44.0,,5157.414513734141,5103.61,True,False,True,False,True,False,True,True,False,False,False,,100.0
108146,Nunez,,,,177000.0,177000.0,True,True,True,True,True,True,True,False,False,False,False,,100.0
108147,Palermo,1763.6363636363635,55.0,,97000.0,97000.0,True,False,True,False,True,False,True,True,False,False,False,,100.0
108149,Palermo,,,,87000.0,87000.0,True,False,True,False,True,False,True,True,False,False,False,,100.0
108151,Nunez,2057.1428571428573,70.0,,144000.0,144000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
108152,Belgrano,,60.0,3.0,130000.0,130000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108153,Palermo,3722.222222222222,180.0,4.0,670000.0,670000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
108154,Nunez,,,,398000.0,398000.0,True,True,True,True,True,True,True,False,False,False,False,,100.0
108157,Palermo,2459.016393442623,61.0,,150000.0,150000.0,True,False,False,False,True,False,True,False,False,False,True,,100.0
108160,Parque Centenario,1586.3636363636365,44.0,2.0,69800.0,69800.0,False,False,False,False,False,False,False,False,False,False,False,322.0,100.0
108162,Barrio Norte,4800.0,50.0,,240000.0,240000.0,True,False,False,False,False,False,True,False,False,False,True,850.0,100.0
108165,Puerto Madero,,,,,,False,False,False,False,False,False,False,False,False,False,False,,100.0
108166,Belgrano,2342.3423423423424,111.0,4.0,260000.0,260000.0,True,True,True,True,True,False,True,True,False,False,False,1100.0,100.0
108167,Balvanera,1057.377049180328,122.0,4.0,129000.0,129000.0,False,False,False,False,False,False,False,False,False,False,True,974.0,100.0
108168,Belgrano,1972.6027397260275,73.0,3.0,144000.0,144000.0,True,False,False,False,False,False,True,False,False,False,True,606.0,100.0
108171,Palermo,,,3.0,190000.0,190000.0,True,False,False,False,False,False,True,False,False,False,False,2000.0,100.0
108175,Recoleta,,,,270000.0,270000.0,True,False,False,True,False,True,True,True,False,False,True,,100.0
108179,Flores,2098.9795918367345,49.0,,102850.0,102850.0,True,True,True,True,False,True,True,False,False,False,False,,100.0
108181,Flores,2276.3888888888887,72.0,3.0,163900.0,163900.0,True,False,True,True,True,True,True,False,False,False,False,,100.0
108183,Flores,2369.714285714286,70.0,3.0,165880.0,165880.0,True,False,True,True,True,True,True,False,False,False,False,,100.0
108186,Palermo,,,,240000.0,240000.0,True,False,False,True,False,True,True,True,False,False,False,,100.0
108192,Flores,2295.192307692308,52.0,2.0,119350.0,119350.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108196,Palermo,,,,270000.0,270000.0,True,False,False,True,False,True,True,True,False,False,False,,100.0
108200,Flores,2372.549019607843,51.0,2.0,121000.0,121000.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108203,Flores,2275.4901960784314,51.0,2.0,116050.0,116050.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108206,Flores,2168.269230769231,52.0,2.0,112750.0,112750.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108207,Flores,2404.901960784314,51.0,2.0,122650.0,122650.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108209,Flores,2437.2549019607845,51.0,2.0,124300.0,124300.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108212,Flores,2326.923076923077,52.0,2.0,121000.0,121000.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108215,Flores,2502.5,40.0,2.0,100100.0,100100.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108218,Flores,2412.280701754386,57.0,2.0,137500.0,137500.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108220,Flores,2326.923076923077,52.0,2.0,121000.0,121000.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108223,,,,3.0,110000.0,110000.0,False,False,False,False,False,False,False,False,False,False,False,3000.0,100.0
108226,Flores,2338.285714285714,70.0,3.0,163680.0,163680.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108228,Flores,2253.472222222222,72.0,3.0,162250.0,162250.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108231,Recoleta,,,,168000.0,168000.0,True,False,False,True,False,True,True,True,False,False,False,,100.0
108233,Flores,,,3.0,165880.0,165880.0,True,True,False,True,True,True,True,True,False,False,False,,100.0
108235,Flores,2505.555555555556,36.0,1.0,90200.0,90200.0,True,True,True,True,False,True,True,False,False,False,False,,100.0
108237,Flores,2344.189189189189,37.0,1.0,86735.0,86735.0,True,True,True,True,False,True,True,False,False,False,False,,100.0
108240,Palermo,2790.697674418605,43.0,,120000.0,120000.0,False,False,False,False,False,False,False,False,False,False,False,2000.0,100.0
108243,Recoleta,,,,395000.0,395000.0,True,False,False,True,False,True,True,True,False,False,True,,100.0
108245,Villa Crespo,,,2.0,195000.0,195000.0,False,False,False,False,False,False,False,False,False,False,False,3000.0,100.0
108248,Villa Crespo,,,2.0,185000.0,185000.0,False,False,False,False,False,False,False,False,False,False,False,3000.0,100.0
108251,Villa Crespo,,,1.0,128000.0,128000.0,False,False,False,False,False,False,False,False,False,False,False,2000.0,100.0
108300,Caballito,1281.25,64.0,3.0,82000.0,82000.0,True,False,False,False,False,False,True,False,False,False,True,320.0,100.0
108303,Palermo,3223.684210526316,76.0,,245000.0,245000.0,True,False,True,True,False,True,False,False,False,False,False,900.0,100.0
108304,Nunez,1828.125,64.0,2.0,117000.0,117000.0,True,True,True,True,False,False,False,True,False,False,True,250.0,100.0
108306,Retiro,1306.8181818181818,88.0,,115000.0,115000.0,False,True,False,False,False,False,False,False,False,False,False,800.0,100.0
108662,Palermo,2197.368421052632,76.0,2.0,167000.0,167000.0,True,True,True,True,True,False,False,True,False,False,True,,100.0
108672,Recoleta,,,,435000.0,435000.0,False,False,False,False,False,False,False,False,False,False,False,10000.0,100.0
108673,Villa Lugano,844.4444444444445,225.0,,190000.0,190000.0,True,True,False,False,True,False,True,False,False,False,True,,100.0
108674,Mataderos,940.8602150537636,372.0,4.0,350000.0,350000.0,True,False,False,True,False,False,False,False,True,False,False,,100.0
108680,Nunez,2266.2383673469385,49.0,2.0,112216.2718372923,111045.68,True,False,False,False,False,False,False,False,False,False,True,,100.0
108681,Nunez,,49.0,2.0,,,True,False,False,False,False,False,False,False,False,False,True,,100.0
108682,Palermo,2822.25,32.0,1.0,90312.0,90312.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108683,Palermo,2791.90625,32.0,1.0,89341.0,89341.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108684,Palermo,2790.553571428572,56.0,2.0,156271.0,156271.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108685,Palermo,2820.892857142857,56.0,2.0,157970.0,157970.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108686,Palermo,2851.214285714286,56.0,2.0,159668.0,159668.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108687,Palermo,2797.857142857143,35.0,1.0,97925.0,97925.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108688,Palermo,2828.2571428571428,35.0,1.0,98989.0,98989.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108689,Palermo,2858.6857142857148,35.0,1.0,100054.0,100054.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108690,Palermo,2826.627450980392,51.0,2.0,144158.0,144158.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108691,Palermo,2796.5686274509803,51.0,2.0,142625.0,142625.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108692,Palermo,2766.4901960784314,51.0,2.0,141091.0,141091.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108694,Palermo,2736.43137254902,51.0,2.0,139558.0,139558.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108695,Palermo,2760.232142857143,56.0,2.0,154573.0,154573.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108696,Palermo,2767.428571428572,35.0,1.0,96860.0,96860.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108697,Palermo,2761.5625,32.0,1.0,88370.0,88370.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108698,Palermo,2852.59375,32.0,1.0,91283.0,91283.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
108712,Almagro,2164.3835616438355,73.0,3.0,158000.0,158000.0,True,False,False,False,False,False,True,False,False,False,False,3000.0,100.0
108718,Villa Pueyrredon,1571.428571428571,126.0,,198000.0,198000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
108721,Palermo,2790.697674418605,129.0,4.0,360000.0,360000.0,True,False,False,False,False,False,True,False,False,False,False,4500.0,100.0
108723,Villa del Parque,2575.757575757576,33.0,1.0,85000.0,85000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108727,Villa del Parque,1843.75,48.0,1.0,88500.0,88500.0,True,False,True,False,True,False,False,False,False,False,True,1300.0,100.0
108748,Flores,,64.0,3.0,,,True,False,True,False,False,False,True,True,False,False,False,,100.0
108776,Recoleta,3133.985507246377,69.0,2.0,216245.0,216245.0,False,True,False,False,False,False,False,False,False,False,True,,100.0
108780,Belgrano,3224.0437158469945,183.0,,590000.0,590000.0,False,True,False,False,False,False,False,False,False,False,False,11000.0,100.0
108782,Recoleta,3506.7741935483878,62.0,2.0,217420.0,217420.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108789,Recoleta,3594.451612903226,62.0,2.0,222856.0,222856.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108791,Belgrano,,,3.0,165000.0,165000.0,True,True,False,False,False,False,True,False,False,True,True,2300.0,100.0
108793,Belgrano,3255.813953488372,43.0,,140000.0,140000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108794,Recoleta,3391.512195121951,41.0,1.0,139052.0,139052.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108795,Floresta,,,3.0,190000.0,190000.0,True,False,False,False,True,False,True,False,True,False,True,,100.0
108798,Recoleta,3641.390243902439,41.0,1.0,149297.0,149297.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108799,Recoleta,3694.9512195121943,41.0,1.0,151493.0,151493.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108800,Recoleta,3837.756097560976,41.0,1.0,157348.0,157348.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108803,Belgrano,2750.0,72.0,3.0,198000.0,198000.0,True,False,False,False,False,False,True,False,False,False,False,3300.0,100.0
108807,Palermo,5245.901639344263,61.0,2.0,320000.0,320000.0,True,False,False,False,False,False,True,False,False,False,False,2700.0,100.0
108809,,2975.0,20.0,1.0,59500.0,59500.0,False,False,False,False,False,False,False,False,False,False,False,1100.0,100.0
108810,Recoleta,3564.6046511627906,43.0,1.0,153278.0,153278.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108814,Recoleta,3582.232558139535,43.0,1.0,154036.0,154036.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108815,Abasto,1703.7037037037037,54.0,,92000.0,92000.0,True,False,False,False,False,False,True,False,False,False,False,1250.0,100.0
108816,Recoleta,3705.767441860465,43.0,1.0,159348.0,159348.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108817,Recoleta,3794.0,43.0,1.0,163142.0,163142.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108822,Palermo,,113.0,,,,True,True,False,False,False,False,True,False,False,True,False,8000.0,100.0
108852,Flores,1260.0,150.0,,189000.0,189000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
108855,Recoleta,5764.7058823529405,85.0,3.0,490000.0,490000.0,True,True,True,True,False,True,False,False,False,True,False,5300.0,100.0
108882,Belgrano,2333.333333333333,60.0,3.0,140000.0,140000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
108885,Nunez,4500.0,300.0,,1350000.0,1350000.0,True,True,True,True,True,True,True,False,False,False,True,10000.0,100.0
108886,Recoleta,2125.0,80.0,3.0,170000.0,170000.0,True,False,False,False,False,False,True,False,False,True,False,3206.0,100.0
108892,Palermo,3181.818181818182,66.0,,210000.0,210000.0,True,False,False,False,False,False,False,False,False,False,True,2500.0,100.0
108894,Palermo,6666.666666666668,240.0,,1600000.0,1600000.0,True,True,True,True,False,False,True,True,False,False,True,13000.0,100.0
108896,Villa Devoto,2489.36170212766,47.0,1.0,117000.0,117000.0,True,True,False,False,False,False,False,False,False,False,True,,100.0
108897,Villa Devoto,2612.7906976744184,43.0,1.0,112350.0,112350.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108899,Villa Devoto,1936.140350877193,57.0,1.0,110360.0,110360.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
108900,Villa Devoto,2545.365853658537,41.0,1.0,104360.0,104360.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108901,Villa Devoto,2465.625,48.0,1.0,118350.0,118350.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
108906,Chacarita,1875.0,40.0,2.0,75000.0,75000.0,False,False,False,False,False,False,False,False,False,False,False,800.0,100.0
108909,Recoleta,3219.512195121951,41.0,2.0,132000.0,132000.0,False,False,False,False,False,False,False,False,False,False,False,2700.0,100.0
108910,Puerto Madero,4024.615384615385,130.0,,523200.0,523200.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108919,Palermo,3266.666666666666,30.0,1.0,98000.0,98000.0,False,False,False,False,False,False,False,False,False,False,False,1400.0,100.0
108920,Monserrat,,64.0,3.0,80000.0,80000.0,True,False,False,False,False,False,True,False,False,False,False,1986.0,100.0
108927,Colegiales,2197.872340425532,47.0,1.0,103300.0,103300.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
108928,Almagro,2500.0,54.0,3.0,135000.0,135000.0,True,False,False,False,False,False,True,False,False,False,False,3000.0,100.0
108941,Villa Crespo,2833.333333333333,60.0,,170000.0,170000.0,False,True,False,False,False,False,False,False,False,False,False,2300.0,100.0
108959,Flores,,,5.0,520000.0,520000.0,True,True,False,True,True,False,True,False,False,False,False,,100.0
108965,Caballito,,,,120000.0,120000.0,True,False,True,False,True,False,True,False,False,False,True,1200.0,100.0
108967,Mataderos,2098.0392156862745,51.0,3.0,107000.0,107000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
108968,Mataderos,2098.0392156862745,51.0,2.0,107000.0,107000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108970,Villa Devoto,2545.365853658537,41.0,1.0,104360.0,104360.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108971,Barrio Norte,2084.745762711864,59.0,3.0,123000.0,123000.0,True,False,False,False,False,False,True,False,False,False,False,2800.0,100.0
108972,Mataderos,2058.8235294117653,51.0,,105000.0,105000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108979,Flores,1664.12213740458,131.0,4.0,218000.0,218000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108980,Palermo,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108982,Barrio Norte,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108983,Recoleta,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108985,Palermo,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108986,Puerto Madero,4220.588235294118,51.0,2.0,215250.0,215250.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
108987,Palermo,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108988,Barrio Norte,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108989,Recoleta,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108990,Villa Urquiza,2572.9166666666665,96.0,4.0,247000.0,247000.0,True,False,False,False,True,False,False,False,False,True,True,,100.0
108992,Barrio Norte,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108993,Recoleta,5517.241379310345,232.0,5.0,1280000.0,1280000.0,True,True,False,False,False,False,True,False,False,True,False,21000.0,100.0
108994,Belgrano,2748.091603053435,131.0,4.0,360000.0,360000.0,True,True,False,False,False,False,True,False,False,False,True,8000.0,100.0
108998,Belgrano,6779.411764705883,204.0,4.0,1383000.0,1383000.0,True,True,True,True,True,True,True,True,True,True,True,,100.0
109000,Palermo,2423.1632653061224,49.0,1.0,118735.0,118735.0,True,False,True,True,False,False,False,True,False,False,False,,100.0
109003,Puerto Madero,4200.0,70.0,2.0,294000.0,294000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
109005,Palermo,2648.958333333333,48.0,1.0,127150.0,127150.0,True,False,True,True,False,False,False,True,False,False,False,,100.0
109006,Palermo,2701.9375,48.0,1.0,129693.0,129693.0,True,False,True,True,False,False,False,True,False,False,False,,100.0
109008,Flores,2204.1666666666665,24.0,,52900.0,52900.0,True,True,False,False,True,False,False,True,False,True,False,,100.0
109010,Palermo,2500.625,48.0,1.0,120030.0,120030.0,True,False,True,True,False,False,False,False,False,False,False,,100.0
109011,Palermo,2550.75,48.0,1.0,122436.0,122436.0,True,False,True,True,False,False,False,False,False,False,False,,100.0
109012,Palermo,2606.9166666666665,48.0,1.0,125132.0,125132.0,True,False,True,True,False,False,False,False,False,False,False,,100.0
109013,Palermo,2712.1875,48.0,1.0,130185.0,130185.0,True,False,True,True,False,False,False,False,False,False,False,,100.0
109015,Palermo,2857.5625,48.0,1.0,137163.0,137163.0,True,False,True,True,False,False,False,False,False,False,False,,100.0
109016,Recoleta,4162.790697674419,43.0,,179000.0,179000.0,True,False,False,False,False,False,False,False,False,True,False,2000.0,100.0
